"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"16043bb5-1522-447b-a5b2-d28a9356aa79","Pyxidanthera barbulata","PreservedSpecimen","1997",NA,40.17,-74.14,1910-07-06,1910,7,6
"164157a4-4091-4e32-afb4-a44cde49f258","Pyxidanthera barbulata","PreservedSpecimen","502",NA,39.74,-74.75,1927-04-21,1927,4,21
"16df975b-9d91-4c5e-80f4-95ede67f1556","Pyxidanthera barbulata","PreservedSpecimen","1029",NA,39.9,-74.32,1907-05-08,1907,5,8
"182f95c9-22b6-4867-994e-45fb33bcc50d","Pyxidanthera barbulata","PreservedSpecimen","2866",NA,40.39,-74.43,1932-05-13,1932,5,13
"1a948818-31ef-400b-81a8-bae8c28d10de","Pyxidanthera barbulata","PreservedSpecimen","3244",NA,39.97,-74.94,1887-04-16,1887,4,16
"1f22e56d-22db-45e8-94cd-7a72d8d4f547","Pyxidanthera barbulata","PreservedSpecimen","1805",NA,40.26,-74.11,1937-09-26,1937,9,26
"225a5197-33ec-4198-9ab8-c436378cfaee","Pyxidanthera barbulata","PreservedSpecimen","7969",NA,39.72,-74.85,1867-06-02,1867,6,2
"2311d303-736b-4ca9-9bd0-82110127f322","Pyxidanthera barbulata","PreservedSpecimen","1883",NA,40.48,-74.29,1884-04-19,1884,4,19
"2b9b6727-79b3-4eac-8da1-c5f3a2244dcc","Pyxidanthera barbulata","PreservedSpecimen","2015",NA,39.9,-74.82,1888-05-08,1888,5,8
"314b50e1-2cb5-478b-88ae-b44d87cc2439","Pyxidanthera barbulata","PreservedSpecimen","7064",NA,40.22,-74.74,NA,NA,NA,NA
"3158b15a-3686-4064-89ac-0b78bef071ed","Pyxidanthera barbulata","PreservedSpecimen","301",NA,39.71,-74.67,NA,NA,NA,NA
"33524b9c-1743-4883-ac6e-3c367f98bfc9","Pyxidanthera barbulata","PreservedSpecimen","1274",NA,39.75,-74.39,1927-06-12,1927,6,12
"394d4d7a-02fb-4a45-b9b2-bb29eb60b8a3","Pyxidanthera barbulata","PreservedSpecimen","14007",NA,34.2,-78.63,1973-04-07,1973,4,7
"3c161ffd-2ab9-41be-8c83-c369e1a6e7e2","Pyxidanthera barbulata","PreservedSpecimen","1430",NA,39.63,-74.59,1932-03-30,1932,3,30
"3c25da9c-a0da-406b-89cf-61addc4963e0","Pyxidanthera barbulata","PreservedSpecimen","772",NA,39.86,-74.45,1914-04-21,1914,4,21
"3f18e08b-5a85-4ffd-ba9b-f421953ec459","Pyxidanthera barbulata","PreservedSpecimen","882",NA,40.24,-74.14,1942-04-01,1942,4,1
"4052e9fa-a1b6-4db6-873a-654f4f3438a0","Pyxidanthera barbulata","PreservedSpecimen","1406",NA,39.7,-74.94,1939-03-05,1939,3,5
"41079be9-ec0f-491a-af44-4c5698c8cf59","Pyxidanthera barbulata","PreservedSpecimen","1045",NA,39.27,-74.87,1900-04-20,1900,4,20
"449ee1d3-2dde-4f48-ad54-87d11b817f5c","Pyxidanthera barbulata","PreservedSpecimen","2209",NA,39.95,-74.2,NA,NA,NA,NA
"452a8b66-a238-479e-b58d-c87c79db1bb0","Pyxidanthera barbulata","PreservedSpecimen","5568",NA,35.19,-79.45,1976-03-29,1976,3,29
"466d93a6-5ef6-452a-8956-33b6566db37e","Pyxidanthera barbulata","PreservedSpecimen","200",NA,39.59,-74.85,1937-09-24,1937,9,24
"46fba988-af0f-4c92-8bbe-29ad1eef88a5","Pyxidanthera barbulata","PreservedSpecimen","1070",NA,39.75,-74.67,1937-09-16,1937,9,16
"4978dd2f-7487-4e93-84b7-87c09909ad15","Pyxidanthera barbulata","PreservedSpecimen","1600",NA,39.77,-74.88,NA,NA,NA,NA
"4b59f260-bcb0-4876-93eb-8679d69b4252","Pyxidanthera barbulata","PreservedSpecimen","760",NA,39.75,-74.93,1934-04-25,1934,4,25
"4b84a3ea-df06-4a70-85de-d1c9cf2b25a1","Pyxidanthera barbulata","PreservedSpecimen","1401",NA,39.97,-74.68,1884-08-30,1884,8,30
"53616450-de03-4702-89ec-e834b38b05e4","Pyxidanthera barbulata","PreservedSpecimen","1032",NA,39.78,-74.84,1936-11-01,1936,11,1
"55d836fc-3a8d-412b-b2c9-bc21eecdb6a9","Pyxidanthera barbulata","PreservedSpecimen","1315",NA,39.6,-74.94,1938-10-19,1938,10,19
"566865f1-8746-4a96-abea-8f5d37e00196","Pyxidanthera barbulata","PreservedSpecimen","1880",NA,39.95,-74.17,1907-05-30,1907,5,30
"56ddeda6-7229-4411-a3c7-1d6738e3976b","Pyxidanthera barbulata","PreservedSpecimen","1393",NA,39.78,-74.8,1939-08-11,1939,8,11
"571cd24e-0815-42b7-a96c-afb6339d368e","Pyxidanthera barbulata","PreservedSpecimen","1368",NA,39.82,-74.42,1958-05-08,1958,5,8
"57f6225b-0ff9-4a22-ab13-b1573f119888","Pyxidanthera barbulata","PreservedSpecimen","8831",NA,33.99,-78.02,1948-03-17,1948,3,17
"5e8bf4ce-2c93-4c70-94c3-643a2be08d3e","Pyxidanthera barbulata","PreservedSpecimen","1491",NA,39.54,-75.07,1937-07-25,1937,7,25
"5f60cb1e-d4e8-46b5-82af-032b52a3c2d5","Pyxidanthera barbulata","PreservedSpecimen","1396",NA,40.29,-74.09,1938-05-08,1938,5,8
"5f75ee7b-e977-4a26-a0df-534785d34e4e","Pyxidanthera barbulata","PreservedSpecimen","1641",NA,39.64,-74.8,1880-04-11,1880,4,11
"60d6a25e-ce07-417c-8d17-dab3deb5f4e9","Pyxidanthera barbulata","PreservedSpecimen","3036",NA,39.95,-74.38,1957-06-27,1957,6,27
"60eea43e-53e1-4058-8252-8b5f66f79b68","Pyxidanthera barbulata","PreservedSpecimen","322",NA,39.78,-74.48,1940-10-29,1940,10,29
"62b2f104-2741-4a00-b4c2-28361ea3dd73","Pyxidanthera barbulata","PreservedSpecimen","872",NA,39.6,-74.91,1939-01-08,1939,1,8
"669e042f-cf3e-4cb1-8306-881d53ec5e9e","Pyxidanthera barbulata","PreservedSpecimen","2263",NA,39.97,-74.58,NA,NA,NA,NA
"67f3f9f5-7136-4c75-a542-40a03527c411","Pyxidanthera barbulata","PreservedSpecimen","3475",NA,34.55,-77.93,1938-04-16,1938,4,16
"6a71d869-f708-4db9-a3ec-f544b77ed386","Pyxidanthera barbulata","PreservedSpecimen","2329",NA,39.75,-74.22,1889-04-30,1889,4,30
"6f272bb2-ee53-46cc-93e1-8f07ae7d8094","Pyxidanthera barbulata","PreservedSpecimen","1571",NA,39.85,-74.63,1937-07-14,1937,7,14
"6f4439c8-4a54-4c53-bfc8-87be87768f41","Pyxidanthera barbulata","PreservedSpecimen","13572",NA,39.49,-75.03,1870-05-31,1870,5,31
"7124807c-0406-4132-808f-52044a92f72f","Pyxidanthera barbulata","PreservedSpecimen","1161",NA,40,-74.33,1942-02-22,1942,2,22
"7346a2e6-7791-4bc8-a6d1-b3b7827eb21d","Pyxidanthera barbulata","PreservedSpecimen","1952",NA,39.69,-74.48,1937-11-07,1937,11,7
"769468c5-11ad-492d-88d7-a04cfcd27327","Pyxidanthera barbulata","PreservedSpecimen","1023",NA,40.18,-74.42,1938-05-15,1938,5,15
"79a7955c-71f0-4e25-b39d-5c11939c5506","Pyxidanthera barbulata","PreservedSpecimen","1852",NA,39.82,-74.53,1926-06-15,1926,6,15
"7a9ed355-742f-4b97-97a5-d7cec01115d4","Pyxidanthera barbulata","PreservedSpecimen","4645",NA,40.14,-74.44,1872-06-06,1872,6,6
"7addbefc-479b-4dc4-a810-aa07f4dbf1cd","Pyxidanthera barbulata","PreservedSpecimen","2149",NA,39.8,-74.22,1910-10-04,1910,10,4
"7d0ac493-7191-4ed2-b2c0-5a164e7ddf59","Pyxidanthera barbulata","PreservedSpecimen",NA,NA,34.55,-77.81,2003-03-18,2003,3,18
"7ecd041f-5ae4-44e8-bbec-f1a6de3700bf","Pyxidanthera barbulata","PreservedSpecimen","118",NA,39.77,-74.91,1918-03-30,1918,3,30
"7f744ec3-30c3-4753-be39-f983726c9006","Pyxidanthera barbulata","PreservedSpecimen","1469",NA,39.52,-74.94,1883-05-01,1883,5,1
"869c906a-651d-4dfb-86d2-ed248dcf501d","Pyxidanthera barbulata","PreservedSpecimen","1176",NA,39.59,-74.95,1941-05-30,1941,5,30
"8920bb42-c94a-43a9-b150-9e968dfb4a7b","Pyxidanthera barbulata","PreservedSpecimen","1067",NA,39.57,-74.88,1911-06-10,1911,6,10
"8a15a6e9-92ae-4d57-bdaa-0d188f4ca4bd","Pyxidanthera barbulata","PreservedSpecimen","2944",NA,39.81,-74.93,1946-04-18,1946,4,18
"8ccfd246-c1f7-43e8-bd7f-e27b10b048bc","Pyxidanthera barbulata","PreservedSpecimen","2278",NA,40.07,-74.22,1917-06-22,1917,6,22
"8d251b2e-f536-4dad-9c59-84b9b410cb92","Pyxidanthera barbulata","PreservedSpecimen","1020",NA,39.81,-74.98,1906-05-03,1906,5,3
"8dd6fd0e-35ba-4d41-8c08-f355e09afac1","Pyxidanthera barbulata","PreservedSpecimen","3576",NA,39.84,-74.19,1896-05-30,1896,5,30
"8ee26ddb-245c-4d13-8a01-041b254a7c0e","Pyxidanthera barbulata","PreservedSpecimen","1301",NA,39.62,-74.89,1939-03-26,1939,3,26
"8f2b5131-7424-4ce9-9cf7-63c7fae47b7a","Pyxidanthera barbulata","PreservedSpecimen","1343",NA,39.58,-74.94,1939-05-19,1939,5,19
"904f49b6-88c0-459c-b679-5f1dd21b96cc","Pyxidanthera barbulata","PreservedSpecimen","820",NA,39.83,-74.95,1938-04-10,1938,4,10
"93f99d54-cb7f-4d26-9fb6-b35f464d58a8","Pyxidanthera barbulata","PreservedSpecimen",NA,NA,36.82,-76.86,2013-04-07,2013,4,7
"95e1b385-b2cf-483d-9991-0566f9fd8b4d","Pyxidanthera barbulata","PreservedSpecimen","3871",NA,39.52,-74.87,1942-02-23,1942,2,23
"95eaae62-7e41-49cd-ad1b-a40717e81e1e","Pyxidanthera barbulata","PreservedSpecimen","2200",NA,34.9,-77.49,1948-04-05,1948,4,5
"96e21bb5-40e5-4529-814b-215919518dfa","Pyxidanthera barbulata","PreservedSpecimen",NA,NA,34.08,-78.02,2014-08-13,2014,8,13
"9978156e-902f-4825-8a3e-a7c363f1555b","Pyxidanthera barbulata","PreservedSpecimen","2460",NA,40.07,-74.13,1927-05-08,1927,5,8
"99c9ed8e-75c3-4463-b73f-e222f4c8a8f0","Pyxidanthera barbulata","PreservedSpecimen","3036",NA,39.77,-74.89,NA,NA,NA,NA
"9a41f1b0-a0d0-4116-b846-f45ce70d2edc","Pyxidanthera barbulata","PreservedSpecimen","1066",NA,39.39,-75.11,1934-06-17,1934,6,17
"9c067330-6d64-4f2f-a8b1-df15111f09d6","Pyxidanthera barbulata","PreservedSpecimen","301",NA,39.78,-74.91,1934-05-01,1934,5,1
"9cefa01e-0889-4a4d-92e7-7acd7edde498","Pyxidanthera barbulata","PreservedSpecimen","5614",NA,40.08,-74.2,1942-02-12,1942,2,12
"9e964b10-ce16-46ea-a97d-6230be1f6c9c","Pyxidanthera barbulata","PreservedSpecimen","3849",NA,40.1,-74.22,1897-04-27,1897,4,27
"9eb291d3-05df-4053-9b9e-3c8ef7fe2644","Pyxidanthera barbulata","PreservedSpecimen","3036",NA,39.81,-74.53,1964-06-16,1964,6,16
"9fe69130-102c-4b3d-8c75-b1a136d91bdb","Pyxidanthera barbulata","PreservedSpecimen","1053",NA,39.75,-74.37,2003-04-21,2003,4,21
"a1cd3377-96b1-4fd0-b04b-4b761278177b","Pyxidanthera barbulata","PreservedSpecimen","1234",NA,40.38,-74.4,1940-09-29,1940,9,29
"a5747f22-db7c-4add-b49c-4279e6eee08e","Pyxidanthera barbulata","PreservedSpecimen","3330",NA,39.81,-74.42,1959-07-12,1959,7,12
"a696050c-b2b3-471d-8dc6-eda200e9b51b","Pyxidanthera barbulata","PreservedSpecimen","625",NA,39.64,-74.59,1935-04-14,1935,4,14
"a79763ff-3052-4770-806f-bcbd307af076","Pyxidanthera barbulata","PreservedSpecimen",NA,NA,36.82,-76.85,NA,NA,NA,NA
"a7b7ea80-d77c-4110-a6d7-5f232da31144","Pyxidanthera barbulata","PreservedSpecimen","9021",NA,39.75,-74.46,1922-04-09,1922,4,9
"aa56d850-00cf-4a6d-8bed-d041e3e501f9","Pyxidanthera barbulata","PreservedSpecimen","2563",NA,39.45,-74.76,1924-05-10,1924,5,10
"ad750520-de2d-446a-ac85-dc009099aa86","Pyxidanthera barbulata","PreservedSpecimen","1069",NA,40.16,-74.34,1938-05-22,1938,5,22
"af96bc5c-4f8c-4092-85b5-904140e1651a","Pyxidanthera barbulata","PreservedSpecimen","1485",NA,39.71,-74.77,1911-10-28,1911,10,28
"b0dbcd00-2b4d-4e4a-8b71-8e130f6304da","Pyxidanthera barbulata","PreservedSpecimen","636",NA,39.57,-75.06,1923-08-23,1923,8,23
"b119b4f0-4dbd-4b94-ac23-e7337a4d8202","Pyxidanthera barbulata","PreservedSpecimen","959",NA,39.89,-74.7,1936-05-09,1936,5,9
"b205159b-3e56-43b2-a61c-6c0016e25550","Pyxidanthera barbulata","PreservedSpecimen","1164",NA,39.55,-74.94,1939-03-05,1939,3,5
"b962f7e4-cf62-42a2-88da-d5eb321ccb6f","Pyxidanthera barbulata","PreservedSpecimen","2537",NA,39.58,-75.08,1933-05-07,1933,5,7
"c028f544-27b3-4926-a882-7751920f39dc","Pyxidanthera barbulata","PreservedSpecimen","1605",NA,39.78,-74.36,1939-04-15,1939,4,15
"c22dac26-16e3-447c-9838-4949c4e505d7","Pyxidanthera barbulata","PreservedSpecimen","5252",NA,39.95,-74.3,1929-05-30,1929,5,30
"c2bfcdfa-0106-4bda-9770-608045ceb48a","Pyxidanthera barbulata","PreservedSpecimen","765",NA,40.06,-74.13,1946-03-31,1946,3,31
"c3c65dfb-0a90-43ea-adb1-43fa81bb0377","Pyxidanthera barbulata","PreservedSpecimen","872",NA,40.31,-74.4,1941-11-27,1941,11,27
"ca55905a-e3da-482b-b9db-ea674e197582","Pyxidanthera barbulata","PreservedSpecimen","1830",NA,40.01,-74.31,1958-04-19,1958,4,19
"d36572fb-8b47-4098-a8d6-935297badc85","Pyxidanthera barbulata","PreservedSpecimen","1728",NA,39.66,-74.41,1938-07-31,1938,7,31
"d5530b47-752d-4bd4-862a-88a84f37c531","Pyxidanthera barbulata","PreservedSpecimen","900",NA,39.79,-74.97,1935-05-03,1935,5,3
"d67b3fe3-aa80-4be1-9f4f-1c792adddaac","Pyxidanthera barbulata","PreservedSpecimen","1209",NA,39.8,-75.24,NA,NA,NA,NA
"d6a0af04-1682-4fd4-823f-aa5f3f858a9d","Pyxidanthera barbulata","PreservedSpecimen","1222",NA,39.77,-74.74,1939-08-11,1939,8,11
"dd33039b-0e72-4924-98e8-2f6b791e0400","Pyxidanthera barbulata","PreservedSpecimen","14000",NA,39.96,-74.38,1898-06-05,1898,6,5
