ID,name,basis,coordinateUncertaintyInMeters,informationWithheld,lat,long,date,year,month,day
2735820739,Pyxidanthera barbulata,observation,NA,NA,35.52,-78.37,NA,NA,NA,NA
2735820740,Pyxidanthera barbulata,observation,NA,NA,39.8,-74.96,NA,NA,NA,NA
2735820741,Pyxidanthera barbulata,observation,NA,NA,35.05,-78.83,NA,NA,NA,NA
2735820742,Pyxidanthera barbulata,observation,NA,NA,35.49,-76.85,NA,NA,NA,NA
2641150323,Pyxidanthera barbulata,observation,25m,NA,37,-77,9/25/01,2001,9,25
2641578805,Pyxidanthera barbulata,observation,NAm,NA,39.8,-74.7,11/24/04,2004,11,24
1930883196,Pyxidanthera barbulata,specimen,NA,NA,39.78,-74.43,4/12/94,1994,4,12
2571248451,Pyxidanthera barbulata,specimen,NA,NA,35.11,-79.33,10/25/13,2013,10,25
2237423310,Pyxidanthera barbulata,observation,NA,NA,34.53,-77.73,3/13/19,2019,3,13
1990229411,Pyxidanthera barbulata,specimen,50,NA,34.59,-77.67,3/20/11,2011,3,20
2573777293,Pyxidanthera barbulata,observation,5,NA,34.76,-76.88,3/30/18,2018,3,30
2234339825,Pyxidanthera barbulata,specimen,NA,NA,35.37,-78.87,10/26/74,1974,10,26
1500269524,Pyxidanthera barbulata,observation,10,NA,39.82,-74.55,4/1/17,2017,4,1
1990229430,Pyxidanthera barbulata,specimen,50,NA,34.59,-77.66,3/20/11,2011,3,20
2269205996,Pyxidanthera barbulata,observation,28060,NA,39.66,-74.72,10/27/18,2018,10,27
2609190814,Pyxidanthera barbulata,observation,NA,NA,34.73,-76.96,2/21/20,2020,2,21
2234463862,Pyxidanthera barbulata,specimen,NA,NA,34.04,-78.23,4/5/05,2005,4,5
899963268,Pyxidanthera barbulata,observation,35527,NA,34.91,-77.06,4/5/14,2014,4,5
2269109287,Pyxidanthera barbulata,specimen,NA,NA,36.08,-79.79,NA,NA,NA,NA
2234339206,Pyxidanthera barbulata,specimen,NA,NA,34.27,-78.66,4/7/73,1973,4,7
2597724517,Pyxidanthera barbulata,observation,NA,NA,40.05,-74.33,4/6/20,2020,4,6
1837736101,Pyxidanthera barbulata,observation,35,NA,36.81,-76.85,3/27/18,2018,3,27
2574143407,Pyxidanthera barbulata,observation,NA,NA,34.73,-76.98,2/7/20,2020,2,7
2459993053,Pyxidanthera barbulata,observation,5,NA,35,-79.54,11/18/18,2018,11,18
1986634703,Pyxidanthera barbulata,observation,NA,NA,39.89,-74.55,4/29/17,2017,4,29
2529347043,Pyxidanthera barbulata,observation,5,NA,34.74,-76.93,8/3/18,2018,8,3
1986635360,Pyxidanthera barbulata,observation,20,NA,34.63,-77.68,6/4/17,2017,6,4
2012976300,Pyxidanthera barbulata,observation,10,NA,39.68,-74.36,4/29/18,2018,4,29
1320683661,Pyxidanthera barbulata,specimen,NA,NA,39.72,-75.14,10/1/39,1939,10,1
2269211969,Pyxidanthera barbulata,observation,32,NA,40.12,-74.19,4/28/19,2019,4,28
1836652774,Pyxidanthera barbulata,observation,28762,NA,34.83,-79.45,3/5/18,2018,3,5
2529256035,Pyxidanthera barbulata,observation,28790,NA,34.64,-77.31,2/27/18,2018,2,27
2244230158,Pyxidanthera barbulata,observation,28818,NA,34.57,-77.6,4/20/19,2019,4,20
1837794544,Pyxidanthera barbulata,observation,100,NA,34.91,-79.59,2/21/17,2017,2,21
1808368182,Pyxidanthera barbulata,specimen,NA,NA,33.97,-78.11,7/15/96,1996,7,15
1929251712,Pyxidanthera barbulata,specimen,NA,NA,34.76,-77,10/5/02,2002,10,5
2459990166,Pyxidanthera barbulata,observation,5,NA,34.53,-77.72,4/22/18,2018,4,22
1928960623,Pyxidanthera barbulata,specimen,NA,NA,39.75,-74.5,10/10/91,1991,10,10
2626476599,Pyxidanthera barbulata,observation,NA,NA,34.74,-76.97,4/26/20,2020,4,26
2603384196,Pyxidanthera barbulata,observation,977,NA,39.89,-74.34,5/3/08,2008,5,3
2451688601,Pyxidanthera barbulata,observation,2104,NA,39.87,-74.51,11/1/19,2019,11,1
2265777286,Pyxidanthera barbulata,observation,2064,NA,39.9,-74.22,4/28/18,2018,4,28
2234462627,Pyxidanthera barbulata,specimen,NA,NA,35.31,-79.48,4/2/56,1956,4,2
2234462652,Pyxidanthera barbulata,specimen,NA,NA,34.64,-80.16,1/1/33,1933,1,1
2234461946,Pyxidanthera barbulata,specimen,NA,NA,34.33,-79.96,1/1/10,1910,1,1
1273933631,Pyxidanthera barbulata,observation,NA,NA,40.94,-72.69,6/16/10,2010,6,16
1274084791,Pyxidanthera barbulata,unknown,NA,NA,33.9,-78.98,4/14/00,2000,4,14
2311344877,Pyxidanthera barbulata,observation,28060,NA,39.61,-74.44,7/27/19,2019,7,27
2237427981,Pyxidanthera barbulata,observation,28818,NA,34.45,-77.69,3/28/19,2019,3,28
2573777274,Pyxidanthera barbulata,observation,10,NA,34.84,-77.07,3/31/18,2018,3,31
2268920752,Pyxidanthera barbulata,specimen,NA,NA,39.88,-74.67,7/11/68,1968,7,11
2465168318,Pyxidanthera barbulata,observation,5000,NA,34.7,-77.24,3/25/16,2016,3,25
1269707306,Pyxidanthera barbulata,specimen,NA,NA,39.87,-74.25,5/14/78,1978,5,14
415923875,Pyxidanthera barbulata,specimen,20000,NA,39.78,-74.45,5/4/02,2002,5,4
415983483,Pyxidanthera barbulata,specimen,4,NA,39.45,-74.73,1892-05-22,1892,5,22
415926380,Pyxidanthera barbulata,specimen,NA,NA,40.07,-74.41,1897-04-12,1897,4,12
415983486,Pyxidanthera barbulata,specimen,5000,NA,41.44,-72.02,4/24/05,1905,4,24
415983478,Pyxidanthera barbulata,specimen,5000,NA,36.87,-76.83,9/24/91,1991,9,24
415983481,Pyxidanthera barbulata,specimen,5000,NA,35.17,-79.39,4/8/11,1911,4,8
415983482,Pyxidanthera barbulata,specimen,5000,NA,39.82,-74.54,1894-06-12,1894,6,12
415983487,Pyxidanthera barbulata,specimen,5000,NA,39.66,-74.53,5/14/74,1974,5,14
415926374,Pyxidanthera barbulata,specimen,20000,NA,40.91,-74.69,1898-08-20,1898,8,20
606652485,Pyxidanthera barbulata,specimen,NA,NA,39.72,-74.8,5/13/82,1982,5,13
415926369,Pyxidanthera barbulata,specimen,20000,NA,39.64,-74.66,1884-05-03,1884,5,3
415927507,Pyxidanthera barbulata,specimen,NA,NA,39.71,-74.4,3/21/03,2003,3,21
415986879,Pyxidanthera barbulata,specimen,5000,NA,39.29,-74.99,1895-05-07,1895,5,7
415926371,Pyxidanthera barbulata,specimen,NA,NA,39.95,-74.48,7/4/65,1965,7,4
415983477,Pyxidanthera barbulata,specimen,20000,NA,39.77,-74.29,8/24/01,2001,8,24
415983480,Pyxidanthera barbulata,specimen,NA,NA,34.9,-77.71,NA,NA,NA,NA
1932898334,Pyxidanthera barbulata,specimen,NA,NA,39.92,-74.29,9/11/07,2007,9,11
2265952402,Pyxidanthera barbulata,specimen,NA,NA,34.18,-77.87,3/6/70,1970,3,6
2580219266,Pyxidanthera barbulata,observation,73,NA,34.73,-76.99,3/8/20,2020,3,8
2579358258,Pyxidanthera barbulata,observation,7,NA,39.8,-74.41,3/7/20,2020,3,7
2597488752,Pyxidanthera barbulata,living,NA,NA,39.72,-74.73,6/1/18,2018,6,1
2268909211,Pyxidanthera barbulata,specimen,NA,NA,34.51,-77.89,9/25/60,1960,9,25
2529387037,Pyxidanthera barbulata,observation,5,NA,34.77,-76.88,8/1/18,2018,8,1
415733701,Pyxidanthera barbulata,specimen,NA,NA,36.91,-76.71,4/13/80,1980,4,13
026ff6ee-e3d2-4e4a-9839-fd2065f0378e,Pyxidanthera barbulata,PreservedSpecimen,518,NA,39.85,-74.86,7/2/37,1937,7,2
0753d666-161b-4fa7-9cd9-bc33f6d1f304,Pyxidanthera barbulata,PreservedSpecimen,2318,NA,39.54,-74.79,4/16/35,1935,4,16
076c92c8-381c-4a58-9d0f-354d489bdef4,Pyxidanthera barbulata,PreservedSpecimen,1006,NA,39.39,-74.99,1/28/34,1934,1,28
08ee8d42-c99e-4477-afe2-b1041b5bc833,Pyxidanthera barbulata,PreservedSpecimen,3150,NA,39.72,-74.37,8/15/75,1975,8,15
0b3934a3-0442-4674-b4f7-da5fc83ff404,Pyxidanthera barbulata,PreservedSpecimen,1239,NA,39.83,-74.97,1/12/36,1936,1,12
0ba9ba72-feb1-49a0-aaff-d75e31a19abf,Pyxidanthera barbulata,PreservedSpecimen,1725,NA,39.91,-74.32,4/29/73,1973,4,29
0c8f6da4-662b-47c3-90bb-61601d54a4a2,Pyxidanthera barbulata,PreservedSpecimen,845,NA,39.89,-74.65,8/12/38,1938,8,12
0db5c027-0de8-41bc-8dbf-351a6289bbce,Pyxidanthera barbulata,PreservedSpecimen,1118,NA,40.26,-74.2,4/9/41,1941,4,9
0debb8c2-0747-416f-9ccd-a732d6138052,Pyxidanthera barbulata,PreservedSpecimen,3247,NA,39.39,-74.9,9/28/18,1918,9,28
0ecc90a9-d8f3-406f-9ac9-711996da2a70,Pyxidanthera barbulata,PreservedSpecimen,1497,NA,39.45,-74.6,7/27/38,1938,7,27
117c0df1-35b1-4c0a-aadd-d7bd97a460d6,Pyxidanthera barbulata,PreservedSpecimen,542,NA,40.2,-74.36,5/15/38,1938,5,15
15dc7cfd-5b6a-4fff-845f-b6aafec24a7c,Pyxidanthera barbulata,PreservedSpecimen,931,NA,39.51,-75.05,4/15/34,1934,4,15
16043bb5-1522-447b-a5b2-d28a9356aa79,Pyxidanthera barbulata,PreservedSpecimen,1997,NA,40.17,-74.14,7/6/10,1910,7,6
164157a4-4091-4e32-afb4-a44cde49f258,Pyxidanthera barbulata,PreservedSpecimen,502,NA,39.74,-74.75,4/21/27,1927,4,21
16df975b-9d91-4c5e-80f4-95ede67f1556,Pyxidanthera barbulata,PreservedSpecimen,1029,NA,39.9,-74.32,5/8/07,1907,5,8
182f95c9-22b6-4867-994e-45fb33bcc50d,Pyxidanthera barbulata,PreservedSpecimen,2866,NA,40.39,-74.43,5/13/32,1932,5,13
1a948818-31ef-400b-81a8-bae8c28d10de,Pyxidanthera barbulata,PreservedSpecimen,3244,NA,39.97,-74.94,1887-04-16,1887,4,16
1f22e56d-22db-45e8-94cd-7a72d8d4f547,Pyxidanthera barbulata,PreservedSpecimen,1805,NA,40.26,-74.11,9/26/37,1937,9,26
225a5197-33ec-4198-9ab8-c436378cfaee,Pyxidanthera barbulata,PreservedSpecimen,7969,NA,39.72,-74.85,1867-06-02,1867,6,2
2311d303-736b-4ca9-9bd0-82110127f322,Pyxidanthera barbulata,PreservedSpecimen,1883,NA,40.48,-74.29,1884-04-19,1884,4,19
2b9b6727-79b3-4eac-8da1-c5f3a2244dcc,Pyxidanthera barbulata,PreservedSpecimen,2015,NA,39.9,-74.82,1888-05-08,1888,5,8
314b50e1-2cb5-478b-88ae-b44d87cc2439,Pyxidanthera barbulata,PreservedSpecimen,7064,NA,40.22,-74.74,NA,NA,NA,NA
3158b15a-3686-4064-89ac-0b78bef071ed,Pyxidanthera barbulata,PreservedSpecimen,301,NA,39.71,-74.67,NA,NA,NA,NA
33524b9c-1743-4883-ac6e-3c367f98bfc9,Pyxidanthera barbulata,PreservedSpecimen,1274,NA,39.75,-74.39,6/12/27,1927,6,12
394d4d7a-02fb-4a45-b9b2-bb29eb60b8a3,Pyxidanthera barbulata,PreservedSpecimen,14007,NA,34.2,-78.63,4/7/73,1973,4,7
3c161ffd-2ab9-41be-8c83-c369e1a6e7e2,Pyxidanthera barbulata,PreservedSpecimen,1430,NA,39.63,-74.59,3/30/32,1932,3,30
3c25da9c-a0da-406b-89cf-61addc4963e0,Pyxidanthera barbulata,PreservedSpecimen,772,NA,39.86,-74.45,4/21/14,1914,4,21
3f18e08b-5a85-4ffd-ba9b-f421953ec459,Pyxidanthera barbulata,PreservedSpecimen,882,NA,40.24,-74.14,4/1/42,1942,4,1
4052e9fa-a1b6-4db6-873a-654f4f3438a0,Pyxidanthera barbulata,PreservedSpecimen,1406,NA,39.7,-74.94,3/5/39,1939,3,5
41079be9-ec0f-491a-af44-4c5698c8cf59,Pyxidanthera barbulata,PreservedSpecimen,1045,NA,39.27,-74.87,4/20/00,1900,4,20
4194ec36-d6b6-4d29-a59a-1fa126869199,Pyxidanthera barbulata,PreservedSpecimen,1437,NA,40.13,-74.47,6/8/41,1941,6,8
44992973-60be-4dc6-b6a8-29db15de0191,Pyxidanthera barbulata,PreservedSpecimen,1099,NA,39.36,-74.99,10/8/39,1939,10,8
449ee1d3-2dde-4f48-ad54-87d11b817f5c,Pyxidanthera barbulata,PreservedSpecimen,2209,NA,39.95,-74.2,NA,NA,NA,NA
452a8b66-a238-479e-b58d-c87c79db1bb0,Pyxidanthera barbulata,PreservedSpecimen,5568,NA,35.19,-79.45,3/29/76,1976,3,29
466d93a6-5ef6-452a-8956-33b6566db37e,Pyxidanthera barbulata,PreservedSpecimen,200,NA,39.59,-74.85,9/24/37,1937,9,24
46fba988-af0f-4c92-8bbe-29ad1eef88a5,Pyxidanthera barbulata,PreservedSpecimen,1070,NA,39.75,-74.67,9/16/37,1937,9,16
4978dd2f-7487-4e93-84b7-87c09909ad15,Pyxidanthera barbulata,PreservedSpecimen,1600,NA,39.77,-74.88,NA,NA,NA,NA
4b59f260-bcb0-4876-93eb-8679d69b4252,Pyxidanthera barbulata,PreservedSpecimen,760,NA,39.75,-74.93,4/25/34,1934,4,25
4b84a3ea-df06-4a70-85de-d1c9cf2b25a1,Pyxidanthera barbulata,PreservedSpecimen,1401,NA,39.97,-74.68,1884-08-30,1884,8,30
53616450-de03-4702-89ec-e834b38b05e4,Pyxidanthera barbulata,PreservedSpecimen,1032,NA,39.78,-74.84,11/1/36,1936,11,1
55d836fc-3a8d-412b-b2c9-bc21eecdb6a9,Pyxidanthera barbulata,PreservedSpecimen,1315,NA,39.6,-74.94,10/19/38,1938,10,19
566865f1-8746-4a96-abea-8f5d37e00196,Pyxidanthera barbulata,PreservedSpecimen,1880,NA,39.95,-74.17,5/30/07,1907,5,30
56ddeda6-7229-4411-a3c7-1d6738e3976b,Pyxidanthera barbulata,PreservedSpecimen,1393,NA,39.78,-74.8,8/11/39,1939,8,11
57f6225b-0ff9-4a22-ab13-b1573f119888,Pyxidanthera barbulata,PreservedSpecimen,8831,NA,33.99,-78.02,3/17/48,1948,3,17
5f60cb1e-d4e8-46b5-82af-032b52a3c2d5,Pyxidanthera barbulata,PreservedSpecimen,1396,NA,40.29,-74.09,5/8/38,1938,5,8
5f75ee7b-e977-4a26-a0df-534785d34e4e,Pyxidanthera barbulata,PreservedSpecimen,1641,NA,39.64,-74.8,1880-04-11,1880,4,11
60d6a25e-ce07-417c-8d17-dab3deb5f4e9,Pyxidanthera barbulata,PreservedSpecimen,3036,NA,39.95,-74.38,6/27/57,1957,6,27
60eea43e-53e1-4058-8252-8b5f66f79b68,Pyxidanthera barbulata,PreservedSpecimen,322,NA,39.78,-74.48,10/29/40,1940,10,29
6233d159-2692-43d1-9bb2-0a4ea6276056,Pyxidanthera barbulata,PreservedSpecimen,1865,NA,40.22,-74.01,1885-05-01,1885,5,1
62b2f104-2741-4a00-b4c2-28361ea3dd73,Pyxidanthera barbulata,PreservedSpecimen,872,NA,39.6,-74.91,1/8/39,1939,1,8
669e042f-cf3e-4cb1-8306-881d53ec5e9e,Pyxidanthera barbulata,PreservedSpecimen,2263,NA,39.97,-74.58,NA,NA,NA,NA
67c7e73e-266b-435e-a491-3d0660418fca,Pyxidanthera barbulata,PreservedSpecimen,1537,NA,39.44,-74.71,8/28/10,1910,8,28
67f3f9f5-7136-4c75-a542-40a03527c411,Pyxidanthera barbulata,PreservedSpecimen,3475,NA,34.55,-77.93,4/16/38,1938,4,16
6a71d869-f708-4db9-a3ec-f544b77ed386,Pyxidanthera barbulata,PreservedSpecimen,2329,NA,39.75,-74.22,1889-04-30,1889,4,30
6f272bb2-ee53-46cc-93e1-8f07ae7d8094,Pyxidanthera barbulata,PreservedSpecimen,1571,NA,39.85,-74.63,7/14/37,1937,7,14
6f4439c8-4a54-4c53-bfc8-87be87768f41,Pyxidanthera barbulata,PreservedSpecimen,13572,NA,39.49,-75.03,1870-05-31,1870,5,31
7124807c-0406-4132-808f-52044a92f72f,Pyxidanthera barbulata,PreservedSpecimen,1161,NA,40,-74.33,2/22/42,1942,2,22
7346a2e6-7791-4bc8-a6d1-b3b7827eb21d,Pyxidanthera barbulata,PreservedSpecimen,1952,NA,39.69,-74.48,11/7/37,1937,11,7
75f3328b-8070-4ef8-8e3c-b3a352ede2e1,Pyxidanthera barbulata,PreservedSpecimen,1767,NA,40.46,-74.39,2/16/41,1941,2,16
769468c5-11ad-492d-88d7-a04cfcd27327,Pyxidanthera barbulata,PreservedSpecimen,1023,NA,40.18,-74.42,5/15/38,1938,5,15
79a7955c-71f0-4e25-b39d-5c11939c5506,Pyxidanthera barbulata,PreservedSpecimen,1852,NA,39.82,-74.53,6/15/26,1926,6,15
7a9ed355-742f-4b97-97a5-d7cec01115d4,Pyxidanthera barbulata,PreservedSpecimen,4645,NA,40.14,-74.44,1872-06-06,1872,6,6
7addbefc-479b-4dc4-a810-aa07f4dbf1cd,Pyxidanthera barbulata,PreservedSpecimen,2149,NA,39.8,-74.22,10/4/10,1910,10,4
7d0ac493-7191-4ed2-b2c0-5a164e7ddf59,Pyxidanthera barbulata,PreservedSpecimen,NA,NA,34.55,-77.81,3/18/03,2003,3,18
7ecd041f-5ae4-44e8-bbec-f1a6de3700bf,Pyxidanthera barbulata,PreservedSpecimen,118,NA,39.77,-74.91,3/30/18,1918,3,30
7f744ec3-30c3-4753-be39-f983726c9006,Pyxidanthera barbulata,PreservedSpecimen,1469,NA,39.52,-74.94,1883-05-01,1883,5,1
869c906a-651d-4dfb-86d2-ed248dcf501d,Pyxidanthera barbulata,PreservedSpecimen,1176,NA,39.59,-74.95,5/30/41,1941,5,30
8920bb42-c94a-43a9-b150-9e968dfb4a7b,Pyxidanthera barbulata,PreservedSpecimen,1067,NA,39.57,-74.88,6/10/11,1911,6,10
8a15a6e9-92ae-4d57-bdaa-0d188f4ca4bd,Pyxidanthera barbulata,PreservedSpecimen,2944,NA,39.81,-74.93,4/18/46,1946,4,18
8ccfd246-c1f7-43e8-bd7f-e27b10b048bc,Pyxidanthera barbulata,PreservedSpecimen,2278,NA,40.07,-74.22,6/22/17,1917,6,22
8d251b2e-f536-4dad-9c59-84b9b410cb92,Pyxidanthera barbulata,PreservedSpecimen,1020,NA,39.81,-74.98,5/3/06,1906,5,3
8dd6fd0e-35ba-4d41-8c08-f355e09afac1,Pyxidanthera barbulata,PreservedSpecimen,3576,NA,39.84,-74.19,1896-05-30,1896,5,30
8ee26ddb-245c-4d13-8a01-041b254a7c0e,Pyxidanthera barbulata,PreservedSpecimen,1301,NA,39.62,-74.89,3/26/39,1939,3,26
8f2b5131-7424-4ce9-9cf7-63c7fae47b7a,Pyxidanthera barbulata,PreservedSpecimen,1343,NA,39.58,-74.94,5/19/39,1939,5,19
904f49b6-88c0-459c-b679-5f1dd21b96cc,Pyxidanthera barbulata,PreservedSpecimen,820,NA,39.83,-74.95,4/10/38,1938,4,10
95e1b385-b2cf-483d-9991-0566f9fd8b4d,Pyxidanthera barbulata,PreservedSpecimen,3871,NA,39.52,-74.87,2/23/42,1942,2,23
95eaae62-7e41-49cd-ad1b-a40717e81e1e,Pyxidanthera barbulata,PreservedSpecimen,2200,NA,34.9,-77.49,4/5/48,1948,4,5
96e21bb5-40e5-4529-814b-215919518dfa,Pyxidanthera barbulata,PreservedSpecimen,NA,NA,34.08,-78.02,8/13/14,2014,8,13
9978156e-902f-4825-8a3e-a7c363f1555b,Pyxidanthera barbulata,PreservedSpecimen,2460,NA,40.07,-74.13,5/8/27,1927,5,8
99c9ed8e-75c3-4463-b73f-e222f4c8a8f0,Pyxidanthera barbulata,PreservedSpecimen,3036,NA,39.77,-74.89,NA,NA,NA,NA
9a41f1b0-a0d0-4116-b846-f45ce70d2edc,Pyxidanthera barbulata,PreservedSpecimen,1066,NA,39.39,-75.11,6/17/34,1934,6,17
9c067330-6d64-4f2f-a8b1-df15111f09d6,Pyxidanthera barbulata,PreservedSpecimen,301,NA,39.78,-74.91,5/1/34,1934,5,1
9cefa01e-0889-4a4d-92e7-7acd7edde498,Pyxidanthera barbulata,PreservedSpecimen,5614,NA,40.08,-74.2,2/12/42,1942,2,12
9e964b10-ce16-46ea-a97d-6230be1f6c9c,Pyxidanthera barbulata,PreservedSpecimen,3849,NA,40.1,-74.22,1897-04-27,1897,4,27
9eb291d3-05df-4053-9b9e-3c8ef7fe2644,Pyxidanthera barbulata,PreservedSpecimen,3036,NA,39.81,-74.53,6/16/64,1964,6,16
9fe69130-102c-4b3d-8c75-b1a136d91bdb,Pyxidanthera barbulata,PreservedSpecimen,1053,NA,39.75,-74.37,4/21/03,2003,4,21
a18b3f9b-5a6c-4495-aa7a-3530bafce729,Pyxidanthera barbulata,PreservedSpecimen,3005,NA,39.36,-74.42,NA,NA,NA,NA
a1cd3377-96b1-4fd0-b04b-4b761278177b,Pyxidanthera barbulata,PreservedSpecimen,1234,NA,40.38,-74.4,9/29/40,1940,9,29
a5747f22-db7c-4add-b49c-4279e6eee08e,Pyxidanthera barbulata,PreservedSpecimen,3330,NA,39.81,-74.42,7/12/59,1959,7,12
a696050c-b2b3-471d-8dc6-eda200e9b51b,Pyxidanthera barbulata,PreservedSpecimen,625,NA,39.64,-74.59,4/14/35,1935,4,14
a7b7ea80-d77c-4110-a6d7-5f232da31144,Pyxidanthera barbulata,PreservedSpecimen,9021,NA,39.75,-74.46,4/9/22,1922,4,9
aa56d850-00cf-4a6d-8bed-d041e3e501f9,Pyxidanthera barbulata,PreservedSpecimen,2563,NA,39.45,-74.76,5/10/24,1924,5,10
ad750520-de2d-446a-ac85-dc009099aa86,Pyxidanthera barbulata,PreservedSpecimen,1069,NA,40.16,-74.34,5/22/38,1938,5,22
af96bc5c-4f8c-4092-85b5-904140e1651a,Pyxidanthera barbulata,PreservedSpecimen,1485,NA,39.71,-74.77,10/28/11,1911,10,28
b0dbcd00-2b4d-4e4a-8b71-8e130f6304da,Pyxidanthera barbulata,PreservedSpecimen,636,NA,39.57,-75.06,8/23/23,1923,8,23
b119b4f0-4dbd-4b94-ac23-e7337a4d8202,Pyxidanthera barbulata,PreservedSpecimen,959,NA,39.89,-74.7,5/9/36,1936,5,9
b205159b-3e56-43b2-a61c-6c0016e25550,Pyxidanthera barbulata,PreservedSpecimen,1164,NA,39.55,-74.94,3/5/39,1939,3,5
b962f7e4-cf62-42a2-88da-d5eb321ccb6f,Pyxidanthera barbulata,PreservedSpecimen,2537,NA,39.58,-75.08,5/7/33,1933,5,7
c028f544-27b3-4926-a882-7751920f39dc,Pyxidanthera barbulata,PreservedSpecimen,1605,NA,39.78,-74.36,4/15/39,1939,4,15
c22dac26-16e3-447c-9838-4949c4e505d7,Pyxidanthera barbulata,PreservedSpecimen,5252,NA,39.95,-74.3,5/30/29,1929,5,30
c2bfcdfa-0106-4bda-9770-608045ceb48a,Pyxidanthera barbulata,PreservedSpecimen,765,NA,40.06,-74.13,3/31/46,1946,3,31
c3c65dfb-0a90-43ea-adb1-43fa81bb0377,Pyxidanthera barbulata,PreservedSpecimen,872,NA,40.31,-74.4,11/27/41,1941,11,27
ca55905a-e3da-482b-b9db-ea674e197582,Pyxidanthera barbulata,PreservedSpecimen,1830,NA,40.01,-74.31,4/19/58,1958,4,19
d36572fb-8b47-4098-a8d6-935297badc85,Pyxidanthera barbulata,PreservedSpecimen,1728,NA,39.66,-74.41,7/31/38,1938,7,31
d5530b47-752d-4bd4-862a-88a84f37c531,Pyxidanthera barbulata,PreservedSpecimen,900,NA,39.79,-74.97,5/3/35,1935,5,3
d67b3fe3-aa80-4be1-9f4f-1c792adddaac,Pyxidanthera barbulata,PreservedSpecimen,1209,NA,39.8,-75.24,NA,NA,NA,NA
d6a0af04-1682-4fd4-823f-aa5f3f858a9d,Pyxidanthera barbulata,PreservedSpecimen,1222,NA,39.77,-74.74,8/11/39,1939,8,11
d923bdb3-3c97-4b69-93c0-0af9d50717a4,Pyxidanthera barbulata,PreservedSpecimen,1042,NA,39.69,-74.84,NA,NA,NA,NA
dd33039b-0e72-4924-98e8-2f6b791e0400,Pyxidanthera barbulata,PreservedSpecimen,14000,NA,39.96,-74.38,1898-06-05,1898,6,5
dd630544-1fb4-4ade-bbd6-6894fdc9b998,Pyxidanthera barbulata,PreservedSpecimen,346,NA,39.62,-74.44,5/12/07,2007,5,12
deed6e03-d2bd-483c-a36e-11e6c5c964ac,Pyxidanthera barbulata,PreservedSpecimen,3036,NA,39.74,-74.73,6/22/22,1922,6,22
e0599d9b-9473-4c95-a7a5-12899a737b84,Pyxidanthera barbulata,PreservedSpecimen,149656,NA,40.15,-74.53,NA,NA,NA,NA
e0912853-93dc-4806-b942-a929fe251023,Pyxidanthera barbulata,PreservedSpecimen,910,NA,39.87,-74.47,6/26/17,1917,6,26
e2fa65db-baf9-45d0-a8b4-a4c089542c0a,Pyxidanthera barbulata,PreservedSpecimen,1315,NA,39.96,-74.21,2/15/42,1942,2,15
e6228420-bf99-4157-9213-a5f66c92bda6,Pyxidanthera barbulata,PreservedSpecimen,365,NA,40.06,-74.27,9/26/37,1937,9,26
e64e8b4d-99af-4005-b695-11f9e3ee9471,Pyxidanthera barbulata,PreservedSpecimen,1807,NA,39.85,-74.29,8/10/38,1938,8,10
e8192aa1-a823-4538-bfb0-db875661593c,Pyxidanthera barbulata,PreservedSpecimen,7080,NA,40.46,-74.36,4/28/07,1907,4,28
