"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"3858402402","Galax urceolata","HUMAN_OBSERVATION",17,NA,35.36,-82.9,2022-05-10,2022,5,10
"3858434942","Galax urceolata","HUMAN_OBSERVATION",6502,NA,35.48,-83.32,2022-05-27,2022,5,27
"3858470771","Galax urceolata","HUMAN_OBSERVATION",704,NA,36.7,-81.36,2022-05-31,2022,5,31
"3858520561","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.12,-81.78,2022-05-28,2022,5,28
"3858538303","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.6,-83.39,2022-05-27,2022,5,27
"3858538323","Galax urceolata","HUMAN_OBSERVATION",65,NA,36.03,-81.79,2022-05-27,2022,5,27
"3858579657","Galax urceolata","HUMAN_OBSERVATION",96,NA,34.78,-84.39,2022-05-29,2022,5,29
"3858597477","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.5,-82.62,2022-05-28,2022,5,28
"3858672444","Galax urceolata","HUMAN_OBSERVATION",40,NA,34.84,-84.59,2022-05-21,2022,5,21
"3858706625","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m at the request of the observer",35.87,-81.88,2022-05-14,2022,5,14
"3859027187","Galax urceolata","HUMAN_OBSERVATION",13,NA,35.24,-82.51,2022-05-23,2022,5,23
"3859045109","Galax urceolata","HUMAN_OBSERVATION",35,NA,35.2,-82.25,2022-05-17,2022,5,17
"3859104104","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.8,-83.41,2022-05-02,2022,5,2
"3859106137","Galax urceolata","HUMAN_OBSERVATION",67,NA,35.61,-83.83,2022-05-15,2022,5,15
"3859116211","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.47,-83.57,2022-05-24,2022,5,24
"3859125119","Galax urceolata","HUMAN_OBSERVATION",5,NA,37.79,-79.7,2022-05-17,2022,5,17
"3859192284","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.49,-83.17,2022-05-27,2022,5,27
"3859203041","Galax urceolata","HUMAN_OBSERVATION",295,NA,34.14,-78.01,2022-05-02,2022,5,2
"3859219130","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.83,-83.18,2022-05-22,2022,5,22
"3859228110","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.18,-84.44,2022-05-16,2022,5,16
"3859359232","Galax urceolata","HUMAN_OBSERVATION",3200,NA,35.05,-83.18,2022-05-25,2022,5,25
"3859380571","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.7,-85.49,2022-05-29,2022,5,29
"3859412464","Galax urceolata","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m at the request of the observer",34.7,-84.3,2022-05-28,2022,5,28
"3859445644","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.47,-82.34,2022-05-29,2022,5,29
"3859480583","Galax urceolata","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m at the request of the observer",35.17,-83.15,2022-05-29,2022,5,29
"3859588625","Galax urceolata","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.6,-82.53,2022-05-29,2022,5,29
"3859594626","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.85,-84.34,2022-05-29,2022,5,29
"3859718798","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.16,-81.55,2022-05-27,2022,5,27
"3859760261","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.57,-83.24,2022-05-27,2022,5,27
"3859863138","Galax urceolata","HUMAN_OBSERVATION",8899,NA,35.52,-83.1,2022-05-14,2022,5,14
"3859883184","Galax urceolata","HUMAN_OBSERVATION",961,NA,35.11,-82.61,2022-05-21,2022,5,21
"3859913110","Galax urceolata","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m at the request of the observer",34.7,-83.84,2022-05-09,2022,5,9
"3859931276","Galax urceolata","HUMAN_OBSERVATION",NA,NA,37.29,-80.42,2022-05-24,2022,5,24
"3859938189","Galax urceolata","HUMAN_OBSERVATION",212,NA,35.73,-82.04,2022-05-22,2022,5,22
"3859966224","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.97,-83.12,2022-05-21,2022,5,21
"3859984121","Galax urceolata","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.84,-82.95,2022-05-08,2022,5,8
"3860010079","Galax urceolata","HUMAN_OBSERVATION",188,NA,35.69,-83.48,2022-05-08,2022,5,8
"3860089717","Galax urceolata","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.65,-82.29,2022-05-01,2022,5,1
"3860165538","Galax urceolata","HUMAN_OBSERVATION",10,NA,37.33,-80.1,2022-05-22,2022,5,22
"3860209910","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.46,-80.34,2022-05-29,2022,5,29
"3860246534","Galax urceolata","HUMAN_OBSERVATION",5,NA,34.77,-83.92,2022-05-28,2022,5,28
"3860277332","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.17,-81.53,2022-05-27,2022,5,27
"3860283047","Galax urceolata","HUMAN_OBSERVATION",3,NA,37.57,-79.59,2022-05-29,2022,5,29
"3860368730","Galax urceolata","HUMAN_OBSERVATION",200,NA,35.82,-81.89,2022-05-30,2022,5,30
"3860380573","Galax urceolata","HUMAN_OBSERVATION",288,NA,36.6,-83.67,2022-05-22,2022,5,22
"3860384028","Galax urceolata","HUMAN_OBSERVATION",14,NA,38.06,-81.08,2022-05-28,2022,5,28
"3860393786","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m to protect threatened taxon",35.84,-81.94,2022-05-30,2022,5,30
"3860500641","Galax urceolata","HUMAN_OBSERVATION",11,NA,35.76,-83.21,2022-05-26,2022,5,26
"3860605943","Galax urceolata","HUMAN_OBSERVATION",1622,NA,35.67,-83.67,2022-05-29,2022,5,29
"3860615434","Galax urceolata","HUMAN_OBSERVATION",60,NA,33.94,-84.44,2022-05-28,2022,5,28
"3860643580","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.24,-84.52,2022-05-28,2022,5,28
"3858385838","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.09,-81.84,2022-06-05,2022,6,5
"3858404796","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.59,-82.78,2022-06-07,2022,6,7
"3858411719","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.76,-83.16,2022-06-05,2022,6,5
"3858411798","Galax urceolata","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m at the request of the observer",35.11,-83.59,2022-06-06,2022,6,6
"3858442205","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.08,-81.79,2022-06-06,2022,6,6
"3858454972","Galax urceolata","HUMAN_OBSERVATION",4699,NA,35.22,-82.61,2022-06-01,2022,6,1
"3858461663","Galax urceolata","HUMAN_OBSERVATION",170,NA,37.71,-79.89,2022-06-06,2022,6,6
"3858472849","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.08,-83.13,2022-06-14,2022,6,14
"3858486242","Galax urceolata","HUMAN_OBSERVATION",10,NA,37.25,-78.77,2022-06-10,2022,6,10
"3858494313","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.17,-81.78,2022-06-11,2022,6,11
"3858511151","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.9,-81.97,2022-06-08,2022,6,8
"3858541408","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.76,-82.23,2022-06-07,2022,6,7
"3858565556","Galax urceolata","HUMAN_OBSERVATION",4000,NA,35.67,-83.48,2022-06-05,2022,6,5
"3858583549","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.66,-80.44,2022-06-13,2022,6,13
"3858603666","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.64,-82.29,2022-06-06,2022,6,6
"3858632352","Galax urceolata","HUMAN_OBSERVATION",38,NA,35.14,-83.13,2022-06-11,2022,6,11
"3858643883","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.18,-81.75,2022-06-23,2022,6,23
"3858646233","Galax urceolata","HUMAN_OBSERVATION",3,NA,35.31,-82.88,2022-06-25,2022,6,25
"3858715761","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.4,-83.19,2022-06-06,2022,6,6
"3858756661","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.42,-82.75,2022-06-30,2022,6,30
"3858759271","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.73,-83.9,2022-06-23,2022,6,23
"3858763510","Galax urceolata","HUMAN_OBSERVATION",40,NA,35.03,-83.46,2022-06-19,2022,6,19
"3858765201","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.01,-82.61,2022-06-18,2022,6,18
"3858784144","Galax urceolata","HUMAN_OBSERVATION",8,NA,37.98,-80.95,2022-06-09,2022,6,9
"3858859834","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.87,-83.58,2022-06-13,2022,6,13
"3858880576","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.37,-82.92,2022-06-20,2022,6,20
"3858929393","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.82,-83.72,2022-06-12,2022,6,12
"3858930418","Galax urceolata","HUMAN_OBSERVATION",17,NA,35.05,-83.19,2022-06-03,2022,6,3
"3858933276","Galax urceolata","HUMAN_OBSERVATION",8,NA,35.67,-83.49,2022-06-09,2022,6,9
"3858949096","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.14,-81.64,2022-06-24,2022,6,24
"3858950062","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.67,-83.66,2022-06-22,2022,6,22
"3858950776","Galax urceolata","HUMAN_OBSERVATION",2500,NA,35.42,-82.53,2022-06-14,2022,6,14
"3859096425","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.46,-82.69,2022-06-25,2022,6,25
"3859177597","Galax urceolata","HUMAN_OBSERVATION",905,NA,37.37,-80.74,2022-06-04,2022,6,4
"3859222760","Galax urceolata","HUMAN_OBSERVATION",254,NA,35.74,-83.22,2022-06-11,2022,6,11
"3859410694","Galax urceolata","HUMAN_OBSERVATION",761,NA,35.64,-83.71,2022-06-06,2022,6,6
"3859414272","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.89,-82.13,2022-06-03,2022,6,3
"3859447023","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.05,-81.78,2022-06-01,2022,6,1
"3859481527","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m to protect threatened taxon",35.86,-81.91,2022-06-09,2022,6,9
"3859498452","Galax urceolata","HUMAN_OBSERVATION",2000,NA,37.51,-79.67,2022-06-12,2022,6,12
"3859573588","Galax urceolata","HUMAN_OBSERVATION",396,NA,36.4,-81.46,2022-06-05,2022,6,5
"3859639264","Galax urceolata","HUMAN_OBSERVATION",3135,NA,35.64,-82.3,2022-06-03,2022,6,3
"3859676494","Galax urceolata","HUMAN_OBSERVATION",21,NA,33.71,-85.64,2022-06-27,2022,6,27
"3859680445","Galax urceolata","HUMAN_OBSERVATION",426,NA,37.33,-80.75,2022-06-19,2022,6,19
"3859693573","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m to protect threatened taxon",35.86,-81.95,2022-06-05,2022,6,5
"3859748404","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.79,-83.71,2022-06-19,2022,6,19
"3859771151","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.45,-83.69,2022-06-03,2022,6,3
"3859796938","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.39,-80.19,2022-06-06,2022,6,6
"3859821296","Galax urceolata","HUMAN_OBSERVATION",94,NA,35.68,-83.43,2022-06-26,2022,6,26
"3859840894","Galax urceolata","HUMAN_OBSERVATION",747,NA,35.38,-82.75,2022-06-08,2022,6,8
"3859845935","Galax urceolata","HUMAN_OBSERVATION",25,NA,35.4,-82.77,2022-06-24,2022,6,24
"3859855031","Galax urceolata","HUMAN_OBSERVATION",67,NA,37.38,-80.52,2022-06-17,2022,6,17
"3859881216","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.45,-82.43,2022-06-03,2022,6,3
"3859895641","Galax urceolata","HUMAN_OBSERVATION",2,NA,34.68,-83.15,2022-06-05,2022,6,5
"3859921505","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.97,-83.31,2022-06-12,2022,6,12
"3859963420","Galax urceolata","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.6,-82.27,2022-06-24,2022,6,24
"3860027934","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m to protect threatened taxon",35.82,-82.12,2022-06-15,2022,6,15
"3860041034","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.15,-84.6,2022-06-01,2022,6,1
"3860071984","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.12,-81.69,2022-06-23,2022,6,23
"3860142003","Galax urceolata","HUMAN_OBSERVATION",177,NA,34.87,-83.81,2022-06-13,2022,6,13
"3860155856","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.2,-81.95,2022-06-14,2022,6,14
"3860162272","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.65,-83.48,2022-06-25,2022,6,25
"3860163361","Galax urceolata","HUMAN_OBSERVATION",4,NA,38.05,-81.09,2022-06-12,2022,6,12
"3860169133","Galax urceolata","HUMAN_OBSERVATION",28534,"Coordinate uncertainty increased to 28534m at the request of the observer",36.58,-80.21,2022-06-01,2022,6,1
"3860182255","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.42,-82.54,2022-06-03,2022,6,3
"3860193736","Galax urceolata","HUMAN_OBSERVATION",30,NA,34.99,-83.71,2022-06-06,2022,6,6
"3860216921","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.32,-82.83,2022-06-23,2022,6,23
"3860227096","Galax urceolata","HUMAN_OBSERVATION",13,NA,35.88,-83.34,2022-06-09,2022,6,9
"3860238301","Galax urceolata","HUMAN_OBSERVATION",185,NA,35.35,-82.78,2022-06-10,2022,6,10
"3860260250","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.43,-80.55,2022-06-18,2022,6,18
"3860281580","Galax urceolata","HUMAN_OBSERVATION",5,NA,37.36,-80.54,2022-06-13,2022,6,13
"3860286593","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.34,-82.67,2022-06-05,2022,6,5
"3860288619","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.74,-83.94,2022-06-28,2022,6,28
"3860315766","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.17,-81.72,2022-06-22,2022,6,22
"3860334869","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.56,-83.31,2022-06-11,2022,6,11
"3860392122","Galax urceolata","HUMAN_OBSERVATION",8,NA,35.71,-83.58,2022-06-10,2022,6,10
"3860395407","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.65,-84.2,2022-06-04,2022,6,4
"3860412799","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.35,-80.56,2022-06-07,2022,6,7
"3860421372","Galax urceolata","HUMAN_OBSERVATION",12,NA,35.24,-82.75,2022-06-04,2022,6,4
"3860428745","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.5,-82.77,2022-06-14,2022,6,14
"3860512527","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.52,-83.83,2022-06-12,2022,6,12
"3860513523","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.45,-82.7,2022-06-05,2022,6,5
"3860562542","Galax urceolata","HUMAN_OBSERVATION",32,NA,34.74,-83.39,2022-06-27,2022,6,27
"3860574066","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.11,-81.79,2022-06-13,2022,6,13
"3860634240","Galax urceolata","HUMAN_OBSERVATION",NA,NA,37.38,-80.01,2022-06-10,2022,6,10
"3860636430","Galax urceolata","HUMAN_OBSERVATION",8,NA,35.9,-81.91,2022-06-25,2022,6,25
"3860691986","Galax urceolata","HUMAN_OBSERVATION",48,NA,37.48,-80.11,2022-06-16,2022,6,16
"3860696456","Galax urceolata","HUMAN_OBSERVATION",358,NA,35.75,-83.21,2022-06-23,2022,6,23
"3860742548","Galax urceolata","HUMAN_OBSERVATION",7,NA,35.58,-83.32,2022-06-05,2022,6,5
"3860755992","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.28,-82.84,2022-06-13,2022,6,13
"3860763834","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.41,-82.8,2022-06-23,2022,6,23
"3860777440","Galax urceolata","HUMAN_OBSERVATION",28388,"Coordinate uncertainty increased to 28388m to protect threatened taxon",37.53,-79.77,2022-06-12,2022,6,12
"3860798263","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.8,-83.74,2022-06-19,2022,6,19
"3858788265","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.09,-81.83,2022-07-03,2022,7,3
"3858980835","Galax urceolata","HUMAN_OBSERVATION",7,NA,37.29,-82.31,2022-07-01,2022,7,1
"3858996313","Galax urceolata","HUMAN_OBSERVATION",1049,NA,35.1,-82.95,2022-07-04,2022,7,4
"3859152431","Galax urceolata","HUMAN_OBSERVATION",12,NA,36.1,-81.83,2022-07-03,2022,7,3
"3859628852","Galax urceolata","HUMAN_OBSERVATION",29,NA,35.64,-82.31,2022-07-01,2022,7,1
"3859645116","Galax urceolata","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.61,-82.36,2022-07-03,2022,7,3
"3859811295","Galax urceolata","HUMAN_OBSERVATION",2084,NA,36.07,-81.87,2022-07-03,2022,7,3
"3859894253","Galax urceolata","HUMAN_OBSERVATION",48,NA,36.07,-81.86,2022-07-03,2022,7,3
"3860107100","Galax urceolata","HUMAN_OBSERVATION",3,NA,36.92,-82.63,2022-07-03,2022,7,3
"3860658030","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.57,-82.71,2022-07-03,2022,7,3
"3860808235","Galax urceolata","HUMAN_OBSERVATION",727,NA,37,-81.17,2022-07-04,2022,7,4
"3017990271","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.16,-83.53,2021-01-07,2021,1,7
"3018016270","Galax urceolata","HUMAN_OBSERVATION",183,NA,34.78,-84.71,2021-01-05,2021,1,5
"3031833195","Galax urceolata","HUMAN_OBSERVATION",22,NA,35.73,-78.21,2021-01-02,2021,1,2
"3031863220","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.59,-82.3,2021-01-02,2021,1,2
"3031922833","Galax urceolata","HUMAN_OBSERVATION",4827,NA,35.69,-83.5,2021-01-26,2021,1,26
"3031932069","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m at the request of the observer",35.85,-81.9,2021-01-11,2021,1,11
"3031960178","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.05,-82.81,2021-01-02,2021,1,2
"3032042440","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.22,-82.74,2021-01-21,2021,1,21
"3032061704","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.73,-78.78,2021-01-13,2021,1,13
"3032080201","Galax urceolata","HUMAN_OBSERVATION",756,NA,32.84,-84.82,2021-01-18,2021,1,18
"3039168811","Galax urceolata","HUMAN_OBSERVATION",3637,NA,35.89,-83.13,2021-01-23,2021,1,23
"3039375985","Galax urceolata","HUMAN_OBSERVATION",20,NA,37.58,-79.48,2021-01-30,2021,1,30
"3039381126","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.5,-84.3,2021-01-30,2021,1,30
"3039454095","Galax urceolata","HUMAN_OBSERVATION",18,NA,35.5,-82.48,2021-01-26,2021,1,26
"3314503391","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.09,-81.95,2021-01-22,2021,1,22
"3383970815","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.65,-82.31,2021-01-03,2021,1,3
"3039219950","Galax urceolata","HUMAN_OBSERVATION",21,NA,37.34,-79.89,2021-02-09,2021,2,9
"3039271770","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.66,-82.29,2021-02-07,2021,2,7
"3039315640","Galax urceolata","HUMAN_OBSERVATION",191,NA,36.85,-84.33,2021-02-04,2021,2,4
"3039337689","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.2,-82.82,2021-02-06,2021,2,6
"3039343582","Galax urceolata","HUMAN_OBSERVATION",28902,"Coordinate uncertainty increased to 28902m at the request of the observer",34,-84.41,2021-02-05,2021,2,5
"3039419461","Galax urceolata","HUMAN_OBSERVATION",8,NA,35.5,-82.6,2021-02-04,2021,2,4
"3039441639","Galax urceolata","HUMAN_OBSERVATION",370,NA,36.07,-79.12,2021-02-06,2021,2,6
"3044625180","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.36,-83.93,2021-02-14,2021,2,14
"3044678875","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.49,-82.44,2021-02-21,2021,2,21
"3044688758","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.19,-82.62,2021-02-21,2021,2,21
"3044693882","Galax urceolata","HUMAN_OBSERVATION",33,NA,35.64,-83.74,2021-02-21,2021,2,21
"3044722260","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.18,-82.7,2021-02-15,2021,2,15
"3044729798","Galax urceolata","HUMAN_OBSERVATION",255,NA,35.35,-82.54,2021-02-21,2021,2,21
"3044739041","Galax urceolata","HUMAN_OBSERVATION",643,NA,37.21,-80.34,2021-02-24,2021,2,24
"3044816216","Galax urceolata","HUMAN_OBSERVATION",23,NA,37.23,-80.09,2021-02-24,2021,2,24
"3044953105","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.16,-83,2021-02-24,2021,2,24
"3058715192","Galax urceolata","HUMAN_OBSERVATION",86,NA,35.76,-83.22,2021-02-28,2021,2,28
"3059015808","Galax urceolata","HUMAN_OBSERVATION",50,NA,35.72,-78.78,2021-02-16,2021,2,16
"3061560501","Galax urceolata","HUMAN_OBSERVATION",193,NA,35.64,-83.44,2021-02-28,2021,2,28
"3090531981","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.65,-85.39,2021-02-21,2021,2,21
"3090688882","Galax urceolata","HUMAN_OBSERVATION",5,NA,36.89,-76.17,2021-02-21,2021,2,21
"3058761131","Galax urceolata","HUMAN_OBSERVATION",40,NA,34.66,-84.06,2021-03-02,2021,3,2
"3058830021","Galax urceolata","HUMAN_OBSERVATION",142,NA,35.15,-82.74,2021-03-04,2021,3,4
"3058869236","Galax urceolata","HUMAN_OBSERVATION",5,NA,34.17,-84.74,2021-03-05,2021,3,5
"3058923210","Galax urceolata","HUMAN_OBSERVATION",3200,NA,36.51,-82.6,2021-03-07,2021,3,7
"3058971324","Galax urceolata","HUMAN_OBSERVATION",5,NA,33.47,-85.81,2021-03-06,2021,3,6
"3059111029","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.22,-82.57,2021-03-04,2021,3,4
"3059154696","Galax urceolata","HUMAN_OBSERVATION",1785,NA,34.79,-83.81,2021-03-01,2021,3,1
"3061563612","Galax urceolata","HUMAN_OBSERVATION",727,NA,35.6,-81.63,2021-03-12,2021,3,12
"3061581557","Galax urceolata","HUMAN_OBSERVATION",5963,NA,34.95,-82.97,2021-03-10,2021,3,10
"3061609832","Galax urceolata","HUMAN_OBSERVATION",7535,NA,36.52,-82.62,2021-03-10,2021,3,10
"3061702501","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.34,-82.65,2021-03-09,2021,3,9
"3061705980","Galax urceolata","HUMAN_OBSERVATION",65,NA,35.61,-82.57,2021-03-14,2021,3,14
"3061722198","Galax urceolata","HUMAN_OBSERVATION",194,NA,35.58,-82.49,2021-03-08,2021,3,8
"3061756140","Galax urceolata","HUMAN_OBSERVATION",382,NA,36.63,-81.73,2021-03-14,2021,3,14
"3067882161","Galax urceolata","HUMAN_OBSERVATION",39,NA,34.73,-83.93,2021-03-01,2021,3,1
"3067882645","Galax urceolata","HUMAN_OBSERVATION",NA,NA,37.28,-80.45,2021-03-20,2021,3,20
"3067947674","Galax urceolata","HUMAN_OBSERVATION",3,NA,35.09,-83.23,2021-03-23,2021,3,23
"3067993241","Galax urceolata","HUMAN_OBSERVATION",190,NA,36.41,-80.25,2021-03-20,2021,3,20
"3068024804","Galax urceolata","HUMAN_OBSERVATION",31,NA,35.93,-81.92,2021-03-20,2021,3,20
"3068128625","Galax urceolata","HUMAN_OBSERVATION",24,NA,34.91,-83.42,2021-03-19,2021,3,19
"3070385709","Galax urceolata","HUMAN_OBSERVATION",17,NA,35.64,-83.69,2021-03-28,2021,3,28
"3070389750","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.59,-83.85,2021-03-27,2021,3,27
"3070450855","Galax urceolata","HUMAN_OBSERVATION",61,NA,35.55,-83.13,2021-03-23,2021,3,23
"3070624253","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.68,-83.65,2021-03-28,2021,3,28
"3070645972","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m at the request of the observer",36.1,-82.31,2021-03-27,2021,3,27
"3079504200","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.04,-81.64,2021-03-30,2021,3,30
"3097053522","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.67,-83.58,2021-03-27,2021,3,27
"3113478633","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.95,-82.94,2021-03-07,2021,3,7
"3113561452","Galax urceolata","HUMAN_OBSERVATION",193,NA,35.9,-81.89,2021-03-29,2021,3,29
"3118397429","Galax urceolata","HUMAN_OBSERVATION",NA,NA,37.37,-80.51,2021-03-21,2021,3,21
"3301785507","Galax urceolata","HUMAN_OBSERVATION",9,NA,37.28,-80.47,2021-03-31,2021,3,31
"3301814508","Galax urceolata","HUMAN_OBSERVATION",8,NA,34.95,-82.39,2021-03-17,2021,3,17
"3301815498","Galax urceolata","HUMAN_OBSERVATION",294,NA,37.59,-79.38,2021-03-06,2021,3,6
"3301821515","Galax urceolata","HUMAN_OBSERVATION",42,NA,36.99,-80.56,2021-03-23,2021,3,23
"3301825518","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.66,-83.58,2021-03-24,2021,3,24
"3301891516","Galax urceolata","HUMAN_OBSERVATION",10,NA,34.94,-82.88,2021-03-13,2021,3,13
