"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"2265783436","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.71,-82.45,2019-03-17,2019,3,17
"2265786390","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.55,-82.62,2019-03-23,2019,3,23
"2265784400","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.15,-82.94,2019-04-03,2019,4,3
"2273228605","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.01,-82.6,2019-04-23,2019,4,23
"2429198936","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.03,-82.87,2019-04-03,2019,4,3
"2429199779","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m at the request of the observer",35.1,-82.76,2019-04-17,2019,4,17
"2429209737","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m at the request of the observer",35.15,-82.91,2019-04-06,2019,4,6
"3112384413","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.09,-82.99,2019-04-06,2019,4,6
"3337436329","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.43,-82.62,2019-04-06,2019,4,6
"3499582418","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.75,-82.44,2019-05-31,2019,5,31
"2429209697","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.7,-82.48,2019-06-01,2019,6,1
"2429211807","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35,-82.84,2019-06-21,2019,6,21
"2429216075","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.87,-82.98,2019-07-07,2019,7,7
"2465158249","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.98,-83.16,2019-09-18,2019,9,18
"2563473676","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.14,-82.75,2019-11-30,2019,11,30
"1899750615","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.58,-82.68,2018-04-27,2018,4,27
"2626255932","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.24,-82.63,2018-04-13,2018,4,13
"1457584802","Shortia galacifolia","HUMAN_OBSERVATION",28635,"Coordinate uncertainty increased to 28635m to protect threatened taxon",35.75,-82.53,2017-02-14,2017,2,14
"1805376253","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.94,2017-02-19,2017,2,19
"1805388479","Shortia galacifolia","HUMAN_OBSERVATION",37486,"Coordinate uncertainty increased to 37486m to protect threatened taxon",34.68,-82.96,2017-02-19,2017,2,19
"1805384275","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.19,-82.88,2017-03-17,2017,3,17
"1899816883","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.11,-82.81,2017-03-06,2017,3,6
"2423001677","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.98,-82.94,2017-03-15,2017,3,15
"1838019372","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.91,-82.75,2017-04-02,2017,4,2
"1262379985","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.48,-82.66,2016-03-17,2016,3,17
"1453078406","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.41,-82.78,2016-03-31,2016,3,31
"1500216608","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.55,-82.63,2016-04-08,2016,4,8
"2579312703","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.97,-82.86,2015-03-28,2015,3,28
"3338110552","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",35,-82.98,2015-03-15,2015,3,15
"1088939328","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.89,-82.94,2015-04-04,2015,4,4
"1315075097","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.95,-82.92,2014-04-18,2014,4,18
"2465207935","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.86,-82.96,2014-04-06,2014,4,6
"2883071473","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m at the request of the observer",35.66,-82.77,2014-05-21,2014,5,21
"2563619588","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.91,-82.85,2013-03-02,2013,3,2
"1805384284","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.91,-83.04,2010-03-27,2010,3,27
"3008448575","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.98,-82.81,2010-03-25,2010,3,25
"415983492","Shortia galacifolia","PRESERVED_SPECIMEN",NA,NA,35.05,-83.2,1948-06-10,1948,6,10
"415983489","Shortia galacifolia","PRESERVED_SPECIMEN",5000,NA,34.97,-82.94,1944-03-18,1944,3,18
