"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","oconee","south carolina",NA,NA,NA,"2a26ed10-e7cd-42ec-80be-8d4c20399e0f",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","oconee","south carolina",NA,NA,NA,"2a4b2de8-41a0-4394-b50f-aaff29d9faff",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1967-03-23",NA,NA,"0945030a-f625-4b95-9f48-e5cb7d6eb879","united states","oconee","south carolina","Devil's Fork, one mi. W of confluence with Whitewater River, Jocassee community",NA,NA,"2a4f1fcf-0d72-47cb-bf35-642be26c0ab8",NA,NA,"E-facing, shaded stream bank","idigbio",NA,NA,"idigbio",1967-03-23,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","oconee","south carolina",NA,NA,NA,"2af18887-b0bd-457b-a1f2-f265f7f8e7aa",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1940-11-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,"main","a13355a1-1ccc-46d9-9672-521d8d668804","united states","pickens county","south carolina",NA,NA,NA,"2b71e7ca-7a9f-4684-baaf-b41e6dff0e52",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",NA,"idigbio",NA,NA,"idigbio",1988-10-15,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1949-03-19",NA,"general collection","7a60dbb2-41cf-44ce-83de-5cf6f5a942ae","united states","rabun county","georgia","Reed Creek, South of Glade Mountain",NA,NA,"2bb292f8-ef49-4225-9a91-8c543e2574b0",NA,NA,"Under Rhododendron, Kalmia, Pinus and deciduous trees in a patch about 8ft. long and 4ft. wide. On steep slopes of ravine along Reed Creek S of Glade Mt. in NE part of county.","idigbio",NA,NA,"idigbio",1949-03-19,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"9a26bc5f-b8ef-4fa8-b7e8-b8341e2e7823","united states","pickens","south carolina",NA,NA,NA,"2be827d8-aebc-49b7-ae3c-1b38e9579ccc",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1961-10-21",NA,NA,"3818e5a2-b6a4-11e8-b408-001a64db2964","united states","pickens","south carolina","Keowee River.",NA,NA,"2da82216-b958-493a-a76b-1c205ad35cca",NA,NA,NA,"idigbio",NA,NA,"idigbio",1961-10-21,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","transylvania","north carolina",NA,NA,NA,"2fd9238e-ae3c-4262-a08c-2d117f664db2",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1995-03-21","urn:lsid:biocol.org:col:15638","herb",NA,"united states","pickens co.","south carolina",NA,NA,NA,"329c7a85-bceb-4cdd-bb50-78d662ad49d1",NA,NA,"Under hemlocks and rhododendron; in moist shaded valley.","idigbio",NA,NA,"idigbio",1995-03-21,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1879-04-01",NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","mcdowell","north carolina","McDowell Co., N.C. [North Carolina]",NA,NA,"3303fa91-340c-440c-83a2-ca2c17545107",NA,NA,NA,"idigbio",NA,NA,"idigbio",1879-04-01,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"2bed6ae5-afde-45bb-95a9-c4918414f02d","united states","mcdowell","north carolina",NA,NA,NA,"33da3b27-9749-41e3-9b10-7e2d9850670b",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","amherst","virginia",NA,NA,NA,"33e33d8f-758c-4eae-9cca-1fd23329728a",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1967-03-23","urn:lsid:biocol.org:col:15754","herb",NA,"united states","oconee county","south carolina",NA,NA,NA,"348124ea-9035-4185-bd30-6d39209d8a2a",NA,NA,NA,"idigbio",NA,NA,"idigbio",1967-03-23,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","botany",NA,"united states",NA,"south carolina",NA,NA,NA,"35803f90-ab8d-47d1-bcd0-eae268da08d6",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"9dfcfa40-7b9f-46ec-bec9-210cd5fa1d49","united states","macon","north carolina",NA,NA,NA,"367080f8-e9ca-457b-8338-13bb4a21ee7f",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","transylvania","north carolina",NA,NA,NA,"37cfe931-e4e7-45c5-8303-bd71e8e19ebd",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","oconee","south carolina",NA,NA,NA,"38edcd63-f59d-4175-b888-a56c4580ffb8",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1986-11-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","pickens","south carolina",NA,NA,NA,"39391ad8-dced-4eca-b918-a1b502fafb38",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1965-04-15",NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","swain","north carolina","Bunches Creek, on mossy bank near creek just off Big Cove Road, Cherokee, N.C.",NA,NA,"3be37723-9586-48e9-bfad-51d9de0f3374",NA,NA,NA,"idigbio",NA,NA,"idigbio",1965-04-15,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1957-04-12","urn:lsid:biocol.org:col:15638","herb",NA,"united states","oconee co.","south carolina",NA,NA,NA,"3c28d166-4416-449c-9e7d-b3a75d0c4c4d",NA,NA,NA,"idigbio",NA,NA,"idigbio",1957-04-12,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","united states","rabun","georgia",NA,NA,NA,"3c501865-e19b-4eef-9cb5-10840f1b8fe1",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","transylvania","north carolina",NA,NA,NA,"3fc4c77b-bec7-44e0-aee4-cb7d2e57f215",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","greenville","south carolina",NA,NA,NA,"4096a0b7-9ae3-4dfa-88e4-3531555ec1b4",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","pickens","south carolina",NA,NA,NA,"40e6c914-815c-4482-af2b-c714a5c73c57",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1984-11-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","mcdowell","north carolina",NA,NA,NA,"43e34479-f6c8-45aa-bec9-436d2f2255ec",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1980-05-20",NA,"botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","united states","macon","north carolina","Highlands Biological Station, Highlands",NA,NA,"4594e346-4a9f-4f1c-b7b6-def1a2bfa86a",NA,NA,"in cultivation in forest","idigbio",NA,NA,"idigbio",1980-05-20,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,"v","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","united states","oconee","north carolina",NA,NA,NA,"46345f85-fdbe-4cf4-a5ec-f2991731560a",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1961-06-08",NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","transylvania","north carolina","By stream of Campsite",NA,NA,"472cbcb9-958a-4028-ab3e-d0d813809612",NA,NA,NA,"idigbio",NA,NA,"idigbio",1961-06-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1944-03-18",NA,"bru","65888b1e-0a64-4307-95a2-7bfbdb917590","united states","oconee county","south carolina","Plantae Exsiccatae Grayanae Shady banks under Rhododendron and Kalmia, by Whitewater River.",NA,NA,"48dd212b-3634-4d45-b4df-ee128f6a1cec",NA,NA,NA,"idigbio",NA,NA,"idigbio",1944-03-18,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","oconee","south carolina",NA,NA,NA,"496dc35a-7105-44be-8c63-7b3932430500",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","oconee","south carolina",NA,NA,NA,"4a213c7b-e6dd-4d18-8407-fe69f1d3bc70",NA,"field values redacted: eventDate, month, day, startDayOfYear, locality",NA,"idigbio",NA,NA,"idigbio",1956-11-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states",NA,"north carolina",NA,NA,NA,"4a3bcc97-f80d-4d39-a604-d4ea7a8d61a2",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen",NA,NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","pickens","south carolina",NA,NA,NA,"4a6f823c-e7e1-4a26-bdc6-7bc2f4151bad",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1988-11-08,"shortia galacifolia"
"shortia galacifolia","PreservedSpecimen","1879-00-00",NA,"botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","united states","mcdowell","north carolina",NA,NA,NA,"4a7686e0-1623-46ac-8a71-11a89ed8da41",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"shortia galacifolia"
